id        	scores          	mean	title
OL44KtasKc	8,6,6,8         	7.0 	SageAttention: Accurate 8-Bit Attention for Plug-and-play Inference Acceleration
TdqaZbQvdi	8,8,6,6         	7.0 	On the Relation between Trainability and Dequantization of Variational Quantum Learning Models
TXfzH933qV	6,8,8,6         	7.0 	Reliable and Diverse Evaluation of LLM Medical Knowledge Mastery
Oeb0I3JcVc	8,8,8,6,5       	7.0 	Geometry-Aware Approaches for Balancing Performance and Theoretical Guarantees in Linear Bandits
o6CXkEEttn	8,8,6,6         	7.0 	Strategic Classification With Externalities
Oh8MuCacJW	8,6,6,8         	7.0 	Towards Unified Human Motion-Language Understanding via Sparse Interpretable Characterization
OheAR2xrtb	8,8,6,6         	7.0 	ET-SEED: EFFICIENT TRAJECTORY-LEVEL SE(3) EQUIVARIANT DIFFUSION POLICY
oCdIo9757e	8,8,6,6         	7.0 	Analytic DAG Constraints for Differentiable DAG Learning
T9u56s7mbk	6,8,8,6         	7.0 	Learning Harmonized Representations for Speculative Sampling
Nvw2szDdmI	6,8,5,8,8       	7.0 	Direct Distributional Optimization for Provable Alignment of Diffusion Models
q6zrZbth1F	8,6,8,6         	7.0 	How many samples are needed to train a deep neural network?
NsFZZU9gvk	8,6,8,6         	7.0 	Aligned LLMs Are Not Aligned Browser Agents
TrJ36UfD9P	6,8,6,8         	7.0 	Methods with Local Steps and Random Reshuffling for Generally Smooth Non-Convex Federated Optimization
N4rYbQowE3	8,8,6,6         	7.0 	Learning-Augmented Search Data Structures
N6pbLYLeej	6,6,10,6        	7.0 	Chain-of-Thought Provably Enables Learning the (Otherwise) Unlearnable
UyU8ETswPg	8,6,8,6         	7.0 	Fictitious Synthetic Data Can Improve LLM Factuality via Prerequisite Learning
NA2vUMaMOm	8,8,5           	7.0 	Online Clustering with Nearly Optimal Consistency
UvPdpa4LuV	6,8,6,8         	7.0 	Protein Language Model Fitness is a Matter of Preference
nNYA7tcJSE	6,6,8,8         	7.0 	ViBiDSampler: Enhancing Video Interpolation Using Bidirectional Diffusion Sampler
NHhjczmJjo	6,8,6,8         	7.0 	On the Learn-to-Optimize Capabilities of Transformers in In-Context Sparse Recovery
NHxwxc3ql6	6,8,8,6         	7.0 	It Helps to Take a Second Opinion: Teaching Smaller LLMs To Deliberate Mutually via Selective Rationale Optimisation
oF6e2WwxX0	5,5,10,8        	7.0 	TIS-DPO: Token-level Importance Sampling for Direct Preference Optimization With Estimated Weights
qKgd7RaAem	8,6,6,8         	7.0 	Generalization, Expressivity, and Universality of Graph Neural Networks on Attributed Graphs
qIbbBSzH6n	6,6,8,8         	7.0 	MMDT: Decoding the Trustworthiness and Safety of Multimodal Foundation Models
nYjAzwor9R	8,6,8,6         	7.0 	Tree-Wasserstein Distance for High Dimensional Data with a Latent Feature Hierarchy
nibeaHUEJx	6,8,6,8         	7.0 	Shifting the Paradigm: A Diffeomorphism Between Time Series Data Manifolds for Achieving Shift-Invariancy in Deep Learning
npBAHV5BJI	6,6,8,8         	7.0 	Towards Better Benchmark Datasets for Inductive Knowledge Graph Completion
NS1G1Uhny3	6,8,8,6         	7.0 	Efficiently Learning at Test-Time: Active Fine-Tuning of LLMs
NSlvSDQ8aE	8,8,5           	7.0 	Force-Guided Bridge Matching for Full-Atom Time-Coarsened Dynamics of Peptides
NSpe8QgsCB	8,8,6,6         	7.0 	EffoVPR: Effective Foundation Model Utilization for Visual Place Recognition
TvfkSyHZRA	6,8,8,5,8       	7.0 	Grokking at the Edge of Numerical Stability
NKotdPUc3L	6,6,8,8         	7.0 	Nonconvex Stochastic Optimization under Heavy-Tailed Noises: Optimal Convergence without Gradient Clipping
VD4PFpecG2	8,6,8,6         	7.0 	Regret Bounds for Episodic Risk-Sensitive Linear Quadratic Regulator
pq1WUegkza	8,6,8,6         	7.0 	Convergence of Score-Based Discrete Diffusion Models: A Discrete-Time Analysis
OvU9u6wS2J	8,6,8,6         	7.0 	An Online Learning Theory of Trading-Volume Maximization
oeP6OL7ouB	6,8,6,8         	7.0 	OMG: Opacity Matters in Material Modeling with Gaussian Splatting
pOq9vDIYev	5,8,8           	7.0 	Diverse Preference Learning for Capabilities and Alignment
ogKE7LcvW6	8,8,6,6         	7.0 	Loss Landscape of Shallow ReLU-like Neural Networks: Stationary Points, Saddle Escaping, and Network Embedding
Pu3c0209cx	6,8,8,6         	7.0 	Tight Clusters Make Specialized Experts
Rz0kozh3LE	6,8,8,6         	7.0 	Mixture of Attentions For Speculative Decoding
RSGoXnS9GH	6,8,6,8         	7.0 	FairMT-Bench: Benchmarking Fairness for Multi-turn Dialogue in Conversational LLMs
Q150eWkQ4I	6,8,8,6         	7.0 	Spectral Compressive Imaging via Unmixing-driven Subspace Diffusion Refinement
RKOAU5ti1y	6,6,8,8         	7.0 	A Distributional Approach to Uncertainty-Aware Preference Alignment Using Offline Demonstrations
Q7uE3M5aMD	6,8,8,6         	7.0 	Discrimination-free Insurance Pricing with Privatized Sensitive Attributes
Q95MaWfF4e	8,6,6,8         	7.0 	Navigating Neural Space: Revisiting Concept Activation Vectors to Overcome Directional Divergence
RAyRXQjsFl	6,8,8,6         	7.0 	Separation Power of Equivariant Neural Networks
pBZntPrdrI	6,6,8,8         	7.0 	Rethinking Fair Representation Learning for Performance-Sensitive Tasks
vNdOHr7mn5	8,6,8,8,5       	7.0 	Deep Weight Factorization: Sparse Learning Through the Lens of Artificial Symmetries
QGGNvKaoIU	8,6,8,6         	7.0 	Model-agnostic meta-learners for estimating heterogeneous treatment effects over time
QHj2LL958o	6,8,6,8         	7.0 	MovieDreamer: Hierarchical Generation for Coherent Long Visual Sequences
p9OsTj0nMP	6,8,8,6         	7.0 	XLand-100B: A Large-Scale Multi-Task Dataset for In-Context Reinforcement Learning
Qj1KwBZaEI	8,8,6,5,8       	7.0 	Intrinsic Dimension Correlation: uncovering nonlinear connections in multimodal representations
S8gbnkCgxZ	8,6,6,8         	7.0 	Redefining the task of Bioactivity Prediction
PiHGrTTnvb	3,10,8          	7.0 	Closed-loop Diffusion Control of Complex Physical Systems
odjMSBSWRt	8,6,8,6         	7.0 	DarkBench: Benchmarking Dark Patterns in Large Language Models
odU59TxdiB	8,6,6,8         	7.0 	SSLAM: Enhancing Self-Supervised Models with Audio Mixtures for Polyphonic Soundscapes
T26f9z2rEe	6,8,6,8         	7.0 	Dynamic Mixture of Experts: An Auto-Tuning Approach for Efficient Transformer Models
oIWN7eMhTb	10,5,6,6,8      	7.0 	CityBench: Evaluating the Capabilities of Large Language Models for Urban Tasks
OzUNDnpQyd	6,8,6,8         	7.0 	Structure Language Models for Protein Conformation Generation
P1qhkp8gQT	8,8,5,6,8       	7.0 	InstructRAG: Instructing Retrieval-Augmented Generation via Self-Synthesized Rationales
SoUwcVplq4	8,8,6,6         	7.0 	ComPC: Completing a 3D Point Cloud with 2D Diffusion Priors
P6IVIoGRRg	8,6,8,6         	7.0 	Provable Benefit of Annealed Langevin Monte Carlo for Non-log-concave Sampling
pdjkikvCch	5,8,8           	7.0 	Random-Set Neural Networks
Se6MgCtRhz	6,6,8,8         	7.0 	Herald: A Natural Language Annotated Lean 4 Dataset
T5QLRRHyL1	8,6,6,8         	7.0 	PARTNR: A Benchmark for Planning and Reasoning in Embodied Multi-agent Tasks
oStNAMWELS	8,6,6,8         	7.0 	Revealing and Reducing Gender Biases in Vision and Language Assistants (VLAs)
SVRRQ8goQo	6,8,8,6         	7.0 	KOR-Bench: Benchmarking Language Models on Knowledge-Orthogonal Reasoning Tasks
SUc1UOWndp	8,8,6,6         	7.0 	Differentiation and Specialization of Attention Heads via the Refined Local Learning Coefficient
pW387D5OUN	8,8,6,6         	7.0 	Streamlining Bayesian Deep Learning
SIuD7CySb4	5,8,8           	7.0 	High-Dimensional Bayesian Optimisation with Gaussian Process Prior Variational Autoencoders
pTeOOKnjGM	6,6,8,8         	7.0 	TEASER: Token Enhanced Spatial Modeling for Expressions Reconstruction
pSdE7PIA64	8,6,6,8         	7.0 	Leveraging Flatness to Improve Information-Theoretic Generalization Bounds for SGD
PbheqxnO1e	8,8,5           	7.0 	Lightweight Predictive 3D Gaussian Splats
pRCOZllZdT	8,8,6,6         	7.0 	Boltzmann priors for Implicit Transfer Operators
PLskiLUBDW	6,8,8,6         	7.0 	Gaussian Ensemble Belief Propagation for Efficient Inference in High-Dimensional, Black-box Systems
qZmn2hkuzw	8,8,6,6         	7.0 	Bidirectional Decoding: Improving Action Chunking via Closed-Loop Resampling
qeXcMutEZY	8,8,8,5,6       	7.0 	Ambient Diffusion Posterior Sampling: Solving Inverse Problems with Diffusion Models Trained on Corrupted Data
n8h1z588eu	6,8,6,8         	7.0 	Relax and Merge: A Simple Yet Effective Framework for Solving Fair $k$-Means and $k$-sparse Wasserstein Barycenter Problems
s5epFPdIW6	8,8,6,6         	7.0 	MMed-RAG: Versatile Multimodal RAG System for Medical Vision Language Models
J4Dvxv7WnG	6,8,6,8         	7.0 	Learning Dynamics of Deep Matrix Factorization Beyond the Edge of Stability
Zkp1GuHerF	8,6,8,6         	7.0 	LDAdam: Adaptive Optimization from Low-Dimensional Gradient Statistics
Zk9guOl9NS	8,5,8           	7.0 	What Makes Large Language Models Reason in (Multi-Turn) Code Generation?
s1kyHkdTmi	6,6,8,8         	7.0 	An Evolved Universal Transformer Memory
lYRkGZZi9D	8,6,8,6         	7.0 	Analysis of Linear Mode Connectivity via Permutation-Based Weight Matching: With Insights into Other Permutation Search Methods
ZadnlOHsHv	6,8,8,6         	7.0 	SpikeLLM: Scaling up Spiking Neural Network to Large Language Models via Saliency-based Spiking
ZU8OdDLTts	8,5,8           	7.0 	ARB-LLM: Alternating Refined Binarizations for Large Language Models
ZE6lrLvATd	6,8,8,6         	7.0 	Improving Equivariant Networks with Probabilistic Symmetry Breaking
Jd3Vd7GCyq	6,8,8,6         	7.0 	The Computational Complexity of Positive Non-Clashing Teaching in Graphs
K3n5jPkrU6	8,8,6,6         	7.0 	Scaling Large Language Model-based Multi-Agent Collaboration
rhhQjGj09A	8,8,6,6         	7.0 	Optimal Protocols for Continual Learning via Statistical Physics and Control Theory
KAIqwkB3dT	6,8,8,6         	7.0 	Prevalence of Negative Transfer in Continual Reinforcement Learning: Analyses and a Simple Baseline
KD5nJUgeW4	8,6,8,6         	7.0 	Solving Multiplayer Partially Observable Stochastic Games by Divergence-Regularized Discounted Aggregation
lk2Qk5xjeu	8,6,8,6         	7.0 	Unifying Causal Representation Learning with the Invariance Principle
llSiIJosDj	8,6,6,8         	7.0 	Point-based Instance Completion with Scene Constraints
YuHQTo6G9S	6,6,8,8         	7.0 	Interpretable Bilingual Multimodal Large Language Model for Diverse Biomedical Tasks
lW0ZndAimF	8,6,8,6,6,8     	7.0 	Enhancing Robust Fairness via Confusional Spectral Regularization
s7lzZpAW7T	8,8,6,6         	7.0 	Dynamic-SUPERB Phase-2: A Collaboratively Expanding Benchmark for Measuring the Capabilities of Spoken Language Models with 180 Tasks
Ip6UwB35uT	6,6,8,8         	7.0 	Conditional Testing based on Localized Conformal $p$-values
lBMRmw59Lk	8,6,6,8         	7.0 	Rethinking Graph Neural Networks From A Geometric Perspective Of Node Features
bqoHdVMIbt	8,6,6,8         	7.0 	Multimodal Unsupervised Domain Generalization by Retrieving Across the Modality Gap
HsHxSN23rM	6,8,8,6         	7.0 	STAR: Synthesis of Tailored Architectures
bMvqccRmKD	8,8,6,6         	7.0 	Towards Generalizable Reinforcement Learning via Causality-Guided Self-Adaptive Representations
b20VK2GnSs	8,6,8,6         	7.0 	Adapting Multi-modal Large Language Model to Concept Drift From Pre-training Onwards
I0n3EyogMi	8,6,6,8         	7.0 	Fast and Slow Streams for Online Time Series Forecasting Without Information Leakage
sUvBTEYXGt	6,6,8,8         	7.0 	6DGS: Enhanced Direction-Aware Gaussian Splatting for Volumetric Rendering
sULAwlAWc1	8,5,8           	7.0 	One Model Transfer to All: On Robust Jailbreak Prompts Generation against LLMs
b1CVu9l5GO	6,6,8,8         	7.0 	TraceVLA: Visual Trace Prompting Enhances Spatial-Temporal Awareness for Generalist Robotic Policies
Yqk7EyT52H	8,8,6,6         	7.0 	MarS: a Financial Market Simulation Engine Powered by Generative Foundation Model
awWiNvQwf3	8,8,6,6         	7.0 	Efficient Evolutionary Search Over Chemical Space with Large Language Models
I6UbnkUveF	8,6,8,6         	7.0 	Optimizing Posterior Samples for Bayesian Optimization via Rootfinding
apErWGzCAA	6,8,8,6         	7.0 	Intelligent Go-Explore: Standing on the Shoulders of Giant Foundation Models
sPuLtU32av	8,6,6,8         	7.0 	MAST: model-agnostic sparsified training
aXuWowhIYt	8,5,6,8,8       	7.0 	Standardizing Structural Causal Models
sIE2rI3ZPs	8,8,5,6,8       	7.0 	Understanding Optimization in Deep Learning with Central Flows
IeRcpsdY7P	8,6,6,8         	7.0 	Intelligence at the Edge of Chaos
sGpCzsfd1K	8,6,8,6         	7.0 	ChartMimic: Evaluating LMM's Cross-Modal Reasoning Capability via Chart-to-Code Generation
IjQ2Jtemzy	8,6,8,5,8       	7.0 	Language Models Can Articulate Their Implicit Goals
l0fn10vSyM	6,8,8,6         	7.0 	Semi-Parametric Retrieval via Binary Bag-of-Tokens Index
KYOdZRR6nr	6,6,8,8         	7.0 	GALA: Geometry-Aware Local Adaptive Grids for Detailed 3D Generation
rakhNY32vw	8,6,8,6         	7.0 	Almost Optimal Batch-Regret Tradeoff for Batch Linear Contextual Bandits
lsvGqR6OTf	8,6,8,6         	7.0 	Is uniform expressivity too restrictive? Towards efficient expressivity of GNNs
WOt1owGfuN	8,8,6,6         	7.0 	Probe Pruning: Accelerating LLMs through Dynamic Pruning via Model-Probing
LuGHbK8qTa	6,8,6,8         	7.0 	Dynamic Gaussians Mesh: Consistent Mesh Reconstruction from Monocular Videos
mm0cqJ2O3f	6,8,8,6         	7.0 	Ready-to-React: Online Reaction Policy for Two-Character Interaction Generation
WHhZv8X5zF	8,6,6,8         	7.0 	Learning Multi-Index Models with Neural Networks via Mean-Field Langevin Dynamics
r1KcapkzCt	8,8,5           	7.0 	Monte Carlo Planning with Large Language Model for Text-Based Games
LvNROciCne	8,6,8,5,8       	7.0 	AdaRankGrad: Adaptive Gradient Rank and Moments for Memory-Efficient LLMs Training and Fine-Tuning
mtJSMcF3ek	6,8,8,6         	7.0 	Mind the Gap: Examining the Self-Improvement Capabilities of Large Language Models
W8K8slZ73R	8,6,6,8         	7.0 	Adaptive Transformer Programs: Bridging the Gap Between Performance and Interpretability in Transformers
r8H7xhYPwz	8,6,8,6         	7.0 	Gated Delta Networks: Improving Mamba2 with Delta Rule
W0nydevOlG	8,6,8,6         	7.0 	Differentially Private Federated Learning with Time-Adaptive Privacy Spending
VoayJihXra	8,5,5,10        	7.0 	NeSyC: A Neuro-symbolic Continual Learner For Complex Embodied Tasks in Open Domains
VoI4d6uhdr	8,6,6,8         	7.0 	An Effective Theory of Bias Amplification
M8gXSFGkn2	6,8,8,6         	7.0 	Do Egocentric Video-Language Models Truly Understand Hand-Object Interactions?
M992mjgKzI	6,6,8,8         	7.0 	OGBench: Benchmarking Offline Goal-Conditioned RL
M9SKazbVkJ	6,8,8,6         	7.0 	Rethinking Invariance Regularization in Adversarial Training to Improve Robustness-Accuracy Trade-off
VQwI055flA	6,8,6,8         	7.0 	CARTS: Advancing Neural Theorem Proving with Diversified Tactic Calibration and Bias-Resistant Tree Search
VOAMTA8jKu	8,8,6,6         	7.0 	DynaMath: A Dynamic Visual Benchmark for Evaluating Mathematical Reasoning Robustness of Vision Language Models
VNg7srnvD9	8,6,8,6         	7.0 	Convergence of Distributed Adaptive Optimization with Local Updates
VuTrZzrPfn	6,8,6,8         	7.0 	OSCAR: Operating System Control via State-Aware Reasoning and Re-Planning
semTHoVGsJ	6,8,6,8         	7.0 	Density estimation with LLMs: a geometric investigation of in-context learning trajectories
Lfy9q7Icp9	8,6,6,8         	7.0 	DiSK: Differentially Private Optimizer with Simplified Kalman Filter for Noise Reduction
WjKea8bGFF	6,8,8,6         	7.0 	Building Math Agents with Multi-Turn Iterative Preference Learning
KlV5CkNQkl	6,8,8,6         	7.0 	Data-centric Prediction Explanation via Kernelized Stein Discrepancy
ltrxRX5t0H	6,6,8,8         	7.0 	Robust Conformal Prediction with a Single Binary Certificate
YcML3rJl0N	6,8,6,8         	7.0 	Calibrating LLMs with Information-Theoretic Evidential Deep Learning
KrK6zXbjfO	8,6,6,8         	7.0 	SoundCTM: Unifying Score-based and Consistency Models for Full-band Text-to-Sound Generation
YOpa6dTrpt	6,8,8,6         	7.0 	Pedestrian Motion Reconstruction: A Large-scale Benchmark via Mixed Reality Rendering with Multiple Perspectives and Modalities
Kwo20MWWCb	8,6,8,6         	7.0 	An Asynchronous Bundle Method for Distributed Learning Problems
rQ7fz9NO7f	8,6,6,8         	7.0 	Multimodal Large Language Models for Inverse Molecular Design with Retrosynthetic Planning
L66G39JrM4	8,6,8,6         	7.0 	Discrete Latent Plans via Semantic Skill Abstractions
LfekK1E0QE	8,6,6,8         	7.0 	Policy Optimization under Imperfect Human Interactions with Agent-Gated Shared Autonomy
Xuyp1dGAbi	6,8,8,6         	7.0 	New Algorithms for the Learning-Augmented k-means Problem
XrsOu4KgDE	8,8,8,6,5       	7.0 	Attributing Culture-Conditioned Generations to Pretraining Corpora
XWBE90OYlH	8,8,6,6         	7.0 	Graph Neural Networks for Edge Signals: Orientation Equivariance and Invariance
LWeVVPuIx0	8,6,8,6         	7.0 	Last-Iterate Convergence Properties of Regret-Matching Algorithms in Games
XToAemis1h	8,6,8,6         	7.0 	Learning Unified Static-Dynamic Representation across Multiple Visuo-tactile Sensors
XBF63bHDZw	8,6,6,8         	7.0 	SimulPL: Aligning Human Preferences in Simultaneous Machine Translation
mSGcDhQPwm	6,8,6,8         	7.0 	Last Iterate Convergence of Incremental Methods as a Model of Forgetting
i7drKWhFCo	6,8,6,8         	7.0 	Disentangling 3D Animal Pose Dynamics with Scrubbed Conditional Latent Variables
Wqsk3FbD6D	8,8,6,6         	7.0 	Contextual Document Embeddings
LM4PYXBId5	6,8,6,8         	7.0 	One Hundred Neural Networks and Brains Watching Videos: Lessons from Alignment
R22JPTQYWV	6,8,8,6,8,6     	7.0 	PointOBB-v2: Towards Simpler, Faster, and Stronger Single Point Supervised Oriented Object Detection
i7jAYFYDcM	6,8,8,6         	7.0 	Bootstrapped Model Predictive Control
